driver_id,longitude,latitude,zone
1664,54,68,65
1665,53,60,65
1666,80,65,68
1667,42,52,54
1668,41,81,84
1669,69,3,6
1670,6,87,80
1671,83,71,78
1672,88,26,28
1673,60,71,76
1674,1,64,60
1675,83,18,18
1676,65,72,76
1677,27,90,92
1678,16,28,21
1679,3,37,30
1680,65,53,56
1681,47,63,64
1682,23,45,42
1683,61,30,36
1684,0,5,0
1685,77,48,47
1686,62,47,46
1687,15,42,41
1688,1,18,10
1689,79,65,67
1690,43,34,34
1691,14,80,81
1692,17,45,41
1693,12,4,1
1694,60,69,66
1695,34,58,53
1696,8,16,10
1697,89,17,18
1698,12,10,11
1699,0,1,0
1700,37,8,3
1701,49,76,74
1702,21,52,52
1703,76,41,47
1704,40,12,14
1705,16,19,11
1706,50,7,5
1707,88,12,18
1708,2,57,50
1709,87,41,48
1710,74,7,7
1711,50,27,25
1712,88,38,38
1713,17,71,71
1714,87,57,58
1715,4,11,10
1716,11,46,41
1717,73,49,47
1718,81,15,18
1719,4,43,40
1720,0,28,20
1721,87,85,88
1722,10,39,31
1723,89,18,18
1724,27,83,82
1725,10,15,11
1726,86,90,98
1727,35,75,73
1728,80,29,28
1729,67,79,76
1730,55,36,35
1731,1,3,0
1732,81,80,88
1733,49,87,84
1734,9,44,40
1735,11,73,71
1736,3,89,80
1737,21,33,32
1738,69,82,86
1739,75,39,37
1740,52,2,5
1741,84,32,38
1742,14,71,71
1743,11,38,31
1744,22,62,62
1745,21,25,22
1746,26,24,22
1747,58,45,45
1748,15,19,11
1749,32,22,23
1750,5,44,40
1751,90,77,79
1752,21,65,62
1753,43,14,14
1754,35,74,73
1755,72,37,37
1756,45,57,54
1757,68,11,16
1758,25,18,12
1759,80,19,18
1760,38,34,33
1761,54,73,75
1762,65,68,66
1763,11,43,41
1764,56,86,85
1765,63,24,26
1766,5,48,40
1767,86,37,38
1768,76,68,67
1769,49,31,34
1770,70,15,17
1771,83,46,48
1772,1,80,80
1773,60,89,86
1774,53,13,15
1775,26,24,22
1776,83,73,78
1777,34,89,83
1778,14,0,1
1779,65,74,76
1780,51,80,85
1781,49,49,44
1782,79,2,7
1783,32,76,73
1784,11,63,61
1785,57,31,35
1786,72,58,57
1787,7,66,60
1788,31,56,53
1789,2,34,30
1790,26,75,72
1791,19,42,41
1792,22,19,12
1793,43,23,24
1794,15,80,81
1795,84,78,78
1796,36,70,73
1797,36,21,23
1798,82,39,38
1799,5,46,40
1800,16,10,11
1801,43,35,34
1802,0,78,70
1803,57,9,5
1804,74,55,57
1805,51,11,15
1806,80,7,8
1807,10,19,11
1808,30,37,33
1809,77,82,87
1810,32,51,53
1811,78,84,87
1812,7,16,10
1813,6,36,30
1814,7,86,80
1815,11,40,41
1816,87,53,58
1817,72,10,17
1818,5,27,20
1819,31,50,53
1820,70,8,7
1821,18,26,21
1822,12,78,71
1823,61,64,66
1824,38,27,23
1825,51,37,35
1826,84,85,88
1827,8,19,10
1828,36,37,33
1829,29,1,2
1830,61,48,46
1831,38,80,83
1832,53,64,65
1833,41,85,84
1834,81,54,58
1835,66,64,66
1836,86,6,8
1837,36,39,33
1838,61,60,66
1839,10,81,81
1840,29,15,12
1841,76,88,87
1842,71,88,87
1843,58,88,85
1844,25,25,22
1845,66,15,16
1846,56,66,65
1847,90,48,49
1848,72,3,7
1849,85,17,18
1850,61,56,56
1851,63,24,26
1852,55,40,45
1853,18,9,1
1854,75,31,37
1855,8,68,60
1856,57,82,85
1857,78,34,37
1858,70,7,7
1859,24,71,72
1860,37,43,43
1861,12,1,1
1862,64,21,26
1863,3,51,50
1864,48,55,54
1865,12,86,81
1866,27,27,22
1867,65,1,6
1868,42,65,64
1869,73,66,67
1870,90,12,19
1871,49,0,4
1872,1,20,20
1873,57,71,75
1874,54,57,55
1875,38,3,3
1876,80,52,58
1877,67,61,66
1878,4,54,50
1879,78,76,77
1880,4,79,70
1881,36,75,73
1882,36,16,13
1883,40,77,74
1884,7,77,70
1885,72,51,57
1886,33,90,93
1887,85,87,88
1888,57,38,35
1889,85,23,28
1890,28,59,52
1891,50,27,25
1892,40,65,64
1893,46,64,64
1894,27,12,12
1895,19,17,11
1896,47,55,54
1897,6,80,80
1898,9,22,20
1899,63,78,76
1900,53,23,25
1901,1,8,0
1902,63,15,16
1903,56,65,65
1904,31,42,43
1905,59,74,75
1906,33,33,33
1907,89,4,8
1908,18,60,61
1909,19,4,1
1910,44,56,54
1911,78,84,87
1912,10,52,51
1913,79,0,7
1914,45,10,14
1915,82,55,58
1916,88,4,8
1917,85,74,78
1918,2,65,60
1919,9,39,30
1920,50,8,5
1921,27,28,22
1922,65,21,26
1923,46,13,14
1924,33,41,43
1925,45,54,54
1926,21,65,62
1927,62,65,66
1928,38,33,33
1929,80,71,78
1930,64,85,86
1931,41,38,34
1932,64,46,46
1933,88,75,78
1934,85,39,38
1935,19,8,1
1936,60,83,86
1937,42,57,54
1938,88,55,58
1939,70,16,17
1940,68,88,86
1941,17,47,41
1942,86,56,58
1943,12,68,61
1944,90,0,9
1945,13,3,1
1946,80,8,8
1947,30,88,83
1948,0,17,10
1949,70,34,37
1950,81,56,58
1951,4,15,10
1952,66,30,36
1953,74,79,77
1954,33,50,53
1955,4,32,30
1956,34,9,3
1957,78,6,7
1958,67,37,36
1959,37,85,83
1960,42,23,24
1961,47,75,74
1962,74,58,57
1963,32,28,23
1964,58,37,35
1965,23,52,52
1966,44,88,84
1967,47,35,34
1968,6,35,30
1969,73,19,17
1970,62,15,16
1971,23,86,82
1972,81,38,38
1973,46,8,4
1974,27,52,52
1975,49,57,54
1976,68,63,66
1977,55,73,75
1978,23,34,32
1979,65,72,76
1980,22,17,12
1981,5,83,80
1982,41,42,44
1983,77,62,67
1984,28,4,2
1985,76,52,57
1986,0,28,20
1987,87,25,28
1988,35,82,83
1989,76,23,27
1990,68,68,66
1991,70,44,47
1992,15,29,21
1993,30,40,43
1994,23,66,62
1995,9,42,40
1996,61,22,26
1997,70,7,7
1998,65,71,76
1999,48,54,54
2000,35,73,73
2001,85,90,98
2002,36,8,3
2003,82,17,18
2004,37,57,53
2005,11,83,81
2006,35,86,83
2007,7,90,90
2008,61,22,26
2009,70,25,27
2010,73,75,77
2011,79,8,7
2012,7,39,30
2013,35,39,33
2014,33,69,63
2015,0,90,90
2016,4,36,30
2017,58,16,15
2018,66,78,76
2019,0,28,20
2020,1,14,10
2021,31,53,53
2022,64,77,76
2023,74,59,57
2024,5,28,20
2025,11,23,21
2026,47,30,34
2027,54,2,5
2028,63,35,36
2029,83,50,58
2030,54,37,35
2031,82,90,98
2032,60,78,76
2033,44,76,74
2034,10,8,1
2035,66,84,86
2036,65,40,46
2037,42,10,14
2038,19,3,1
2039,87,67,68
2040,65,23,26
2041,73,27,27
2042,52,68,65
2043,49,27,24
2044,84,72,78
2045,20,53,52
2046,2,25,20
2047,53,58,55
2048,89,27,28
2049,81,54,58
2050,17,32,31
2051,54,32,35
2052,60,40,46
2053,32,6,3
2054,81,46,48
2055,20,2,2
2056,15,53,51
2057,78,21,27
2058,40,8,4
2059,2,31,30
2060,73,71,77
2061,66,55,56
2062,51,69,65
2063,75,8,7
2064,32,43,43
2065,82,67,68
2066,1,9,0
2067,35,53,53
2068,34,56,53
2069,47,59,54
2070,22,80,82
2071,58,82,85
2072,75,3,7
2073,16,56,51
2074,49,34,34
2075,9,80,80
2076,69,74,76
2077,71,77,77
2078,20,66,62
2079,72,6,7
2080,38,40,43
2081,22,66,62
2082,6,81,80
2083,71,79,77
2084,36,33,33
2085,65,37,36
2086,90,67,69
2087,89,82,88
2088,31,86,83
2089,68,79,76
2090,64,68,66
2091,63,74,76
2092,77,35,37
2093,28,39,32
2094,22,47,42
2095,50,75,75
2096,54,47,45
2097,66,71,76
2098,44,78,74
2099,5,4,0
2100,63,78,76
2101,38,30,33
2102,36,78,73
2103,49,30,34
2104,35,85,83
2105,17,62,61
2106,30,76,73
2107,28,37,32
2108,36,53,53
2109,18,55,51
2110,37,53,53
2111,22,39,32
2112,52,1,5
2113,1,0,0
2114,1,15,10
2115,59,1,5
2116,87,47,48
2117,64,74,76
2118,73,28,27
2119,74,13,17
2120,59,63,65
2121,82,47,48
2122,25,37,32
2123,13,78,71
2124,87,54,58
2125,25,57,52
2126,3,67,60
2127,87,55,58
2128,28,26,22
2129,79,30,37
2130,73,68,67
2131,10,31,31
2132,39,13,13
2133,4,64,60
2134,59,18,15
2135,13,10,11
2136,90,44,49
2137,28,61,62
2138,5,1,0
2139,7,68,60
2140,87,27,28
2141,40,4,4
2142,47,39,34
2143,50,46,45
2144,15,54,51
2145,39,45,43
2146,51,13,15
2147,45,20,24
2148,10,15,11
2149,55,29,25
2150,58,70,75
2151,26,4,2
2152,25,38,32
2153,88,14,18
2154,29,88,82
2155,70,13,17
2156,68,73,76
2157,2,62,60
2158,43,65,64
2159,25,43,42
2160,82,37,38
2161,89,17,18
2162,41,13,14
2163,33,5,3
2164,44,74,74
2165,88,63,68
2166,87,42,48
2167,18,71,71
2168,88,18,18
2169,13,30,31
2170,39,75,73
2171,73,0,7
2172,38,76,73
2173,85,20,28
2174,73,40,47
2175,59,68,65
2176,89,84,88
2177,29,85,82
2178,44,20,24
2179,75,69,67
2180,43,27,24
2181,74,67,67
2182,31,39,33
2183,44,41,44
2184,84,6,8
2185,70,62,67
2186,83,16,18
2187,81,24,28
2188,13,25,21
2189,41,82,84
2190,59,26,25
2191,84,67,68
2192,10,29,21
2193,21,25,22
2194,0,62,60
2195,52,38,35
2196,37,24,23
2197,6,78,70
2198,25,39,32
2199,82,20,28
2200,6,10,10
2201,80,89,88
2202,1,8,0
2203,4,32,30
2204,13,57,51
2205,87,36,38
2206,79,15,17
2207,41,2,4
2208,70,17,17
2209,85,66,68
2210,60,11,16
2211,53,15,15
2212,34,33,33
2213,86,14,18
2214,51,13,15
2215,41,62,64
2216,67,20,26
2217,69,13,16
2218,72,18,17
2219,20,14,12
2220,23,39,32
2221,2,7,0
2222,50,79,75
2223,73,30,37
2224,39,51,53
2225,29,72,72
2226,67,25,26
2227,6,2,0
2228,25,13,12
2229,67,63,66
2230,80,54,58
2231,16,69,61
2232,70,83,87
2233,58,58,55
2234,24,73,72
2235,38,48,43
2236,81,81,88
2237,4,74,70
2238,54,33,35
2239,10,43,41
2240,48,50,54
2241,12,11,11
2242,34,49,43
2243,79,57,57
2244,80,30,38
2245,66,32,36
2246,8,90,90
2247,27,28,22
2248,4,43,40
2249,55,89,85
2250,37,71,73
2251,32,76,73
2252,52,32,35
2253,37,83,83
2254,17,27,21
2255,44,51,54
2256,72,56,57
2257,65,34,36
2258,6,3,0
2259,78,44,47
2260,88,74,78
2261,18,54,51
2262,57,17,15
2263,61,6,6
2264,16,16,11
2265,40,47,44
2266,54,52,55
2267,28,63,62
2268,22,22,22
2269,69,67,66
2270,38,16,13
2271,33,47,43
2272,53,0,5
2273,42,17,14
2274,68,53,56
2275,55,28,25
2276,78,19,17
2277,26,65,62
2278,33,78,73
2279,87,31,38
2280,33,31,33
2281,8,41,40
2282,4,77,70
2283,45,36,34
2284,21,1,2
2285,35,1,3
2286,12,68,61
2287,80,43,48
2288,84,33,38
2289,33,42,43
2290,38,1,3
2291,76,84,87
2292,30,67,63
2293,68,2,6
2294,6,89,80
2295,7,31,30
2296,63,38,36
2297,23,68,62
2298,28,3,2
2299,46,31,34
2300,10,1,1
2301,64,14,16
2302,76,0,7
2303,54,55,55
2304,88,87,88
2305,1,22,20
2306,62,33,36
2307,56,67,65
2308,74,39,37
2309,64,0,6
2310,25,12,12
2311,65,7,6
2312,44,51,54
2313,26,87,82
2314,27,0,2
2315,31,81,83
2316,81,55,58
2317,90,53,59
2318,33,23,23
2319,80,22,28
2320,68,88,86
2321,7,41,40
2322,51,50,55
2323,32,24,23
2324,87,66,68
2325,20,40,42
2326,64,75,76
2327,5,47,40
2328,2,18,10
2329,66,26,26
2330,61,14,16
2331,85,63,68
2332,53,12,15
2333,16,90,91
2334,16,65,61
2335,11,1,1
2336,17,36,31
2337,56,67,65
2338,22,84,82
2339,5,41,40
2340,41,83,84
2341,81,50,58
2342,80,54,58
2343,4,33,30
2344,49,77,74
2345,13,38,31
2346,53,33,35
2347,81,81,88
2348,12,50,51
2349,36,85,83
2350,23,42,42
2351,0,17,10
2352,39,24,23
2353,59,50,55
2354,15,9,1
2355,12,81,81
2356,62,72,76
2357,67,76,76
2358,0,14,10
2359,88,32,38
2360,71,42,47
2361,33,72,73
2362,61,12,16
2363,39,64,63
2364,35,5,3
2365,57,75,75
2366,7,54,50
2367,7,42,40
2368,31,33,33
2369,2,79,70
2370,29,21,22
2371,14,64,61
2372,70,53,57
2373,68,14,16
2374,46,32,34
2375,81,1,8
2376,70,88,87
2377,53,18,15
2378,1,21,20
2379,72,68,67
2380,27,59,52
2381,18,35,31
2382,86,10,18
2383,73,26,27
2384,55,24,25
2385,41,66,64
2386,31,29,23
2387,29,75,72
2388,1,32,30
2389,68,50,56
2390,43,46,44
2391,79,44,47
2392,89,16,18
2393,58,36,35
2394,19,80,81
2395,42,46,44
2396,25,66,62
2397,86,28,28
2398,72,26,27
2399,36,74,73
2400,39,79,73
2401,64,9,6
2402,25,16,12
2403,16,71,71
2404,12,39,31
2405,69,1,6
2406,78,4,7
2407,27,78,72
2408,6,40,40
2409,1,7,0
2410,85,73,78
2411,10,16,11
2412,11,53,51
2413,36,39,33
2414,55,71,75
2415,81,64,68
2416,12,68,61
2417,81,14,18
2418,73,48,47
2419,70,53,57
2420,56,69,65
2421,2,38,30
2422,38,33,33
2423,59,79,75
2424,20,56,52
2425,14,16,11
2426,27,27,22
2427,28,80,82
2428,74,13,17
2429,52,65,65
2430,6,16,10
2431,35,74,73
2432,61,90,96
2433,82,88,88
2434,21,29,22
2435,80,9,8
2436,48,57,54
2437,59,32,35
2438,23,48,42
2439,78,35,37
2440,90,47,49
2441,88,48,48
2442,28,89,82
2443,88,23,28
2444,38,12,13
2445,33,80,83
2446,81,89,88
2447,73,78,77
2448,60,41,46
2449,14,50,51
2450,68,32,36
2451,6,7,0
2452,52,87,85
2453,68,56,56
2454,60,52,56
2455,57,44,45
2456,35,63,63
2457,45,79,74
2458,71,3,7
2459,62,82,86
2460,90,44,49
2461,12,13,11
2462,75,69,67
2463,43,52,54
2464,42,28,24
2465,22,39,32
2466,87,6,8
2467,8,75,70
2468,35,13,13
2469,63,63,66
2470,0,76,70
2471,27,21,22
2472,4,28,20
2473,86,42,48
2474,67,74,76
2475,2,77,70
2476,40,4,4
2477,24,40,42
2478,19,9,1
2479,1,62,60
2480,48,48,44
2481,0,22,20
2482,50,62,65
2483,42,32,34
2484,14,56,51
2485,48,2,4
2486,6,6,0
2487,32,36,33
2488,42,77,74
2489,60,28,26
2490,49,38,34
2491,22,60,62
2492,59,62,65
2493,9,33,30
2494,50,85,85
2495,81,70,78
2496,60,85,86
2497,24,50,52
2498,46,8,4
2499,51,73,75
2500,88,31,38
2501,19,28,21
2502,3,36,30
2503,9,26,20
2504,8,3,0
2505,2,13,10
2506,65,22,26
2507,71,88,87
2508,2,49,40
2509,39,10,13
2510,61,69,66
2511,6,70,70
2512,25,42,42
2513,53,75,75
2514,34,87,83
2515,45,53,54
2516,4,88,80
2517,86,19,18
2518,33,69,63
2519,28,37,32
2520,17,75,71
2521,82,54,58
2522,76,12,17
2523,16,22,21
2524,46,68,64
2525,50,75,75
2526,26,38,32
2527,89,82,88
2528,23,10,12
2529,15,62,61
2530,88,86,88
2531,44,71,74
2532,8,28,20
2533,9,58,50
2534,82,48,48
2535,7,73,70
2536,78,84,87
2537,90,26,29
2538,65,60,66
2539,76,4,7
2540,31,78,73
2541,48,18,14
2542,59,47,45
2543,30,2,3
2544,2,5,0
2545,54,27,25
2546,88,8,8
2547,73,63,67
2548,48,86,84
2549,8,83,80
2550,1,60,60
2551,34,83,83
2552,20,9,2
2553,28,41,42
2554,89,44,48
2555,58,77,75
2556,76,37,37
2557,68,10,16
2558,17,79,71
2559,89,27,28
2560,2,45,40
2561,6,10,10
2562,36,14,13
2563,5,80,80
2564,50,11,15
2565,43,76,74
2566,47,11,14
2567,26,52,52
2568,54,48,45
2569,62,54,56
2570,54,3,5
2571,15,3,1
2572,18,39,31
2573,83,7,8
2574,43,68,64
2575,73,11,17
2576,24,54,52
2577,40,63,64
2578,82,33,38
2579,10,86,81
2580,12,0,1
2581,65,44,46
2582,72,15,17
2583,72,82,87
2584,82,7,8
2585,73,76,77
2586,75,44,47
2587,68,85,86
2588,90,34,39
2589,69,18,16
2590,20,65,62
2591,75,42,47
2592,47,51,54
2593,14,64,61
2594,11,72,71
2595,27,62,62
2596,79,43,47
2597,70,89,87
2598,26,57,52
2599,49,86,84
2600,54,84,85
2601,23,66,62
2602,42,53,54
2603,54,60,65
2604,83,13,18
2605,58,46,45
2606,23,3,2
2607,76,21,27
2608,74,62,67
2609,14,16,11
2610,36,2,3
2611,25,72,72
2612,58,49,45
2613,6,26,20
2614,13,66,61
2615,4,18,10
2616,5,76,70
2617,69,24,26
2618,32,40,43
2619,40,28,24
2620,54,23,25
2621,51,56,55
2622,19,47,41
2623,26,19,12
2624,76,81,87
2625,65,18,16
2626,16,10,11
2627,47,72,74
2628,89,9,8
2629,8,35,30
2630,18,16,11
2631,28,26,22
2632,8,26,20
2633,84,65,68
2634,67,61,66
2635,83,16,18
2636,55,67,65
2637,69,87,86
2638,54,44,45
2639,8,40,40
2640,69,13,16
2641,57,28,25
2642,88,65,68
2643,18,10,11
2644,64,66,66
2645,79,9,7
2646,62,73,76
2647,7,16,10
2648,68,63,66
2649,44,12,14
2650,38,49,43
2651,66,22,26
2652,0,32,30
2653,28,25,22
2654,15,75,71
2655,21,28,22
2656,7,17,10
2657,42,41,44
2658,58,22,25
2659,30,85,83
2660,60,16,16
2661,36,39,33
2662,44,71,74
2663,61,43,46
2664,30,15,13
2665,61,87,86
2666,3,16,10
2667,32,31,33
2668,13,26,21
2669,77,23,27
2670,80,54,58
2671,82,78,78
2672,88,89,88
2673,8,14,10
2674,28,2,2
2675,33,64,63
2676,18,53,51
2677,39,3,3
2678,66,16,16
2679,81,50,58
2680,31,4,3
2681,34,79,73
2682,58,30,35
2683,6,8,0
2684,36,44,43
2685,48,80,84
2686,9,6,0
2687,41,46,44
2688,14,88,81
2689,1,4,0
2690,12,43,41
2691,46,20,24
2692,82,77,78
2693,86,87,88
2694,12,44,41
2695,56,85,85
2696,22,62,62
2697,76,21,27
2698,17,83,81
2699,16,62,61
2700,36,33,33
2701,88,31,38
2702,74,65,67
2703,34,29,23
2704,27,54,52
2705,49,57,54
2706,25,20,22
2707,24,40,42
2708,41,58,54
2709,34,70,73
2710,39,19,13
2711,72,33,37
2712,88,8,8
2713,28,15,12
2714,88,28,28
2715,74,13,17
2716,31,66,63
2717,27,31,32
2718,39,0,3
2719,48,75,74
2720,52,19,15
2721,0,37,30
2722,70,1,7
2723,71,18,17
2724,62,78,76
2725,68,55,56
2726,89,66,68
2727,82,4,8
2728,62,85,86
2729,45,75,74
2730,30,21,23
2731,4,55,50
2732,50,60,65
2733,48,29,24
2734,68,32,36
2735,64,33,36
2736,23,27,22
2737,74,41,47
2738,20,90,92
2739,49,17,14
2740,71,32,37
2741,7,49,40
2742,65,80,86
2743,86,6,8
2744,51,90,95
2745,23,39,32
2746,10,60,61
2747,25,49,42
2748,48,47,44
2749,23,14,12
2750,1,41,40
2751,90,49,49
2752,73,68,67
2753,37,9,3
2754,45,66,64
2755,68,48,46
2756,17,54,51
2757,1,64,60
2758,56,22,25
2759,10,82,81
2760,54,83,85
2761,29,1,2
2762,28,8,2
2763,65,23,26
2764,10,71,71
2765,82,77,78
2766,21,62,62
2767,61,4,6
2768,11,63,61
2769,9,20,20
2770,43,73,74
2771,48,65,64
2772,75,90,97
2773,72,44,47
2774,48,61,64
2775,6,7,0
2776,20,41,42
2777,14,77,71
2778,77,11,17
2779,77,43,47
2780,0,49,40
2781,77,62,67
2782,1,28,20
2783,47,74,74
2784,72,82,87
2785,80,61,68
2786,27,80,82
2787,90,46,49
2788,26,23,22
2789,78,37,37
2790,12,0,1
2791,54,29,25
2792,82,9,8
2793,49,34,34
2794,78,19,17
2795,38,11,13
2796,25,50,52
2797,27,39,32
2798,3,24,20
2799,55,60,65
2800,59,74,75
2801,51,72,75
2802,41,85,84
2803,36,53,53
2804,38,74,73
2805,18,81,81
2806,80,74,78
2807,48,56,54
2808,51,83,85
2809,2,54,50
2810,48,55,54
2811,25,27,22
2812,19,21,21
2813,9,25,20
2814,37,7,3
2815,5,61,60
2816,6,42,40
2817,81,88,88
2818,62,63,66
2819,17,35,31
2820,0,0,0
2821,29,23,22
2822,26,13,12
2823,2,61,60
2824,74,73,77
2825,15,47,41
2826,86,55,58
2827,1,22,20
2828,75,75,77
2829,72,49,47
2830,47,10,14
2831,3,12,10
2832,43,51,54
2833,13,38,31
2834,49,2,4
2835,23,6,2
2836,56,7,5
2837,68,64,66
2838,46,84,84
2839,51,86,85
2840,86,4,8
2841,17,88,81
2842,34,90,93
2843,27,31,32
2844,10,18,11
2845,86,59,58
2846,54,66,65
2847,65,4,6
2848,43,18,14
2849,84,43,48
2850,18,85,81
2851,64,75,76
2852,18,82,81
2853,15,25,21
2854,36,20,23
2855,90,53,59
2856,21,55,52
2857,15,74,71
2858,56,12,15
2859,79,30,37
2860,48,49,44
2861,36,24,23
2862,77,33,37
2863,29,46,42
2864,11,5,1
2865,85,13,18
2866,43,60,64
2867,10,12,11
2868,84,50,58
2869,37,63,63
2870,48,42,44
2871,59,6,5
2872,24,25,22
2873,89,32,38
2874,69,74,76
2875,73,50,57
2876,75,70,77
2877,18,83,81
2878,58,60,65
2879,27,64,62
2880,49,70,74
2881,26,88,82
2882,52,4,5
2883,75,19,17
2884,8,14,10
2885,36,11,13
2886,42,9,4
2887,56,10,15
2888,36,10,13
2889,69,28,26
2890,74,17,17
2891,73,7,7
2892,60,82,86
2893,77,60,67
2894,63,52,56
2895,73,6,7
2896,7,71,70
2897,34,70,73
2898,39,17,13
2899,13,81,81
2900,54,50,55
2901,54,57,55
2902,4,75,70
2903,54,52,55
2904,65,55,56
2905,60,24,26
2906,47,67,64
2907,0,13,10
2908,6,49,40
2909,5,48,40
2910,62,38,36
2911,86,27,28
2912,23,81,82
2913,12,30,31
2914,40,37,34
2915,19,35,31
2916,24,29,22
2917,4,6,0
2918,6,63,60
2919,59,49,45
2920,57,48,45
2921,35,55,53
2922,39,83,83
2923,20,10,12
2924,43,33,34
2925,33,2,3
2926,25,48,42
2927,32,65,63
2928,20,49,42
2929,33,47,43
2930,43,86,84
2931,84,80,88
2932,59,36,35
2933,18,20,21
2934,22,63,62
2935,31,62,63
2936,74,84,87
2937,30,37,33
2938,68,83,86
2939,50,51,55
2940,90,69,69
2941,60,8,6
2942,0,4,0
2943,7,47,40
2944,7,70,70
2945,13,40,41
2946,89,51,58
2947,50,70,75
2948,46,18,14
2949,77,81,87
2950,54,58,55
2951,80,83,88
2952,79,65,67
2953,21,37,32
2954,75,14,17
2955,54,84,85
2956,28,70,72
2957,2,75,70
2958,40,5,4
2959,67,0,6
2960,32,37,33
2961,84,41,48
2962,46,51,54
2963,13,9,1
2964,70,67,67
2965,69,68,66
2966,31,65,63
2967,7,2,0
2968,5,12,10
2969,39,74,73
2970,65,30,36
2971,42,22,24
2972,42,50,54
2973,22,38,32
2974,61,41,46
2975,59,24,25
2976,50,43,45
2977,58,1,5
2978,66,45,46
2979,31,57,53
2980,42,32,34
2981,73,45,47
2982,47,45,44
2983,26,9,2
2984,62,78,76
2985,67,15,16
2986,57,44,45
2987,3,55,50
2988,34,19,13
2989,55,38,35
2990,77,89,87
2991,50,68,65
2992,78,57,57
2993,54,52,55
2994,77,4,7
2995,11,72,71
2996,20,36,32
2997,7,22,20
2998,66,56,56
2999,17,15,11
3000,81,64,68
3001,37,70,73
3002,80,64,68
3003,37,48,43
3004,61,14,16
3005,67,11,16
3006,65,1,6
3007,90,15,19
3008,40,85,84
3009,41,39,34
3010,66,53,56
3011,47,37,34
3012,57,68,65
3013,9,26,20
3014,41,42,44
3015,83,16,18
3016,58,54,55
3017,83,50,58
3018,75,85,87
3019,7,10,10
3020,37,57,53
3021,27,4,2
3022,49,38,34
3023,9,84,80
3024,9,5,0
3025,34,68,63
3026,85,4,8
3027,20,81,82
3028,70,45,47
3029,85,27,28
3030,52,6,5
3031,62,45,46
3032,19,80,81
3033,52,77,75
3034,32,67,63
3035,13,23,21
3036,7,59,50
3037,59,32,35
3038,37,80,83
3039,78,6,7
3040,67,24,26
3041,17,55,51
3042,65,51,56
3043,50,75,75
3044,23,65,62
3045,36,7,3
3046,18,45,41
3047,32,37,33
3048,30,78,73
3049,81,42,48
3050,74,81,87
3051,29,28,22
3052,15,5,1
3053,82,90,98
3054,81,90,98
3055,2,31,30
3056,26,68,62
3057,9,59,50
3058,39,73,73
3059,25,32,32
3060,22,47,42
3061,61,16,16
3062,23,82,82
3063,69,64,66
3064,51,63,65
3065,75,51,57
3066,34,0,3
3067,9,40,40
3068,13,54,51
3069,62,82,86
3070,90,23,29
3071,27,80,82
3072,89,19,18
3073,10,13,11
3074,35,72,73
3075,61,44,46
3076,22,81,82
3077,5,39,30
3078,7,59,50
3079,10,7,1
3080,74,24,27
3081,44,73,74
3082,23,9,2
3083,76,16,17
3084,2,84,80
3085,79,17,17
3086,75,59,57
3087,10,66,61
3088,73,54,57
3089,83,38,38
3090,54,26,25
3091,8,84,80
3092,52,49,45
3093,88,28,28
3094,64,60,66
3095,61,65,66
3096,34,17,13
3097,79,50,57
3098,14,45,41
3099,25,81,82
3100,71,78,77
3101,53,49,45
3102,42,40,44
3103,19,69,61
3104,69,44,46
3105,8,67,60
3106,28,33,32
3107,78,29,27
3108,10,52,51
3109,4,57,50
3110,12,24,21
3111,21,88,82
3112,37,31,33
3113,21,36,32
3114,54,86,85
3115,17,18,11
3116,8,31,30
3117,22,59,52
3118,71,12,17
3119,62,83,86
3120,46,33,34
3121,87,4,8
3122,77,85,87
3123,22,37,32
3124,16,49,41
3125,1,89,80
3126,90,88,89
3127,80,9,8
3128,1,15,10
3129,69,73,76
3130,30,43,43
3131,24,61,62
3132,15,57,51
3133,3,26,20
3134,18,29,21
3135,36,64,63
3136,12,24,21
3137,7,59,50
3138,45,13,14
3139,73,89,87
3140,68,27,26
3141,23,57,52
3142,34,27,23
3143,47,31,34
3144,29,75,72
3145,64,59,56
3146,56,61,65
3147,57,20,25
3148,18,35,31
3149,57,79,75
3150,48,30,34
3151,21,10,12
3152,84,36,38
3153,37,82,83
3154,86,16,18
3155,1,81,80
3156,7,55,50
3157,69,62,66
3158,70,75,77
3159,29,38,32
3160,0,49,40
3161,24,32,32
3162,36,71,73
3163,86,73,78
3164,21,79,72
3165,15,83,81
3166,14,23,21
3167,0,22,20
3168,35,4,3
3169,68,53,56
3170,88,43,48
3171,46,3,4
3172,90,51,59
3173,39,57,53
3174,22,21,22
3175,30,43,43
3176,12,15,11
3177,25,11,12
3178,55,49,45
3179,50,63,65
3180,81,83,88
3181,51,75,75
3182,69,36,36
3183,65,72,76
3184,47,8,4
3185,48,82,84
3186,53,21,25
3187,57,39,35
3188,80,88,88
3189,63,61,66
3190,40,82,84
3191,71,46,47
3192,21,70,72
3193,76,8,7
3194,72,31,37
3195,42,67,64
3196,18,71,71
3197,3,78,70
3198,14,64,61
3199,23,38,32
3200,56,55,55
3201,79,63,67
3202,8,18,10
3203,1,55,50
3204,82,14,18
3205,67,75,76
3206,46,67,64
3207,59,67,65
3208,11,57,51
3209,38,8,3
3210,50,78,75
3211,32,60,63
3212,89,47,48
3213,0,48,40
3214,21,65,62
3215,51,90,95
3216,50,88,85
